gvkey,year,lobbying,elobbying,green_lobbying,brown_lobbying
001974,2003,80000,20000,0,20000
001974,2004,80000,20000,0,20000
001974,2005,60000,15000,0,15000
001974,2006,80000,20000,0,20000
001976,1999,40000,0,0,0
001976,2000,10000,0,0,0
001976,2001,40000,0,0,0
001976,2002,20000,0,0,0
001976,2003,10000,0,0,0
001976,2004,10000,0,0,0
001976,2005,40000,10000,0,0
001976,2006,40000,20000,0,0
001976,2007,25000,12500,0,0
001988,2019,200000,75000,0,75000
001988,2020,200000,66666.66666666666,0,66666.66666666666
001995,1999,160000,68571.42857142857,0,0
001995,2000,340000,111428.5714285714,0,0
001995,2001,370000,185000,0,0
001995,2002,460000,236666.6666666667,0,0
001995,2003,440000,148000,0,40000
001995,2004,400000,146666.6666666667,0,40000
001995,2005,500000,118095.2380952381,0,0
001995,2006,640000,218000,0,0
001995,2007,1315655,974367.7083333334,200000,0
001995,2008,3160000,2023888.888888889,180000,0
001995,2009,2700000,2063642.857142857,160000,10000
001995,2010,4255000,2970333.333333333,160000,45000
001995,2011,3440000,2420714.285714286,170000,0
001998,1999,765000,0,0,0
001998,2000,245000,0,0,0
001998,2001,120000,0,0,0
001998,2002,640000,0,0,0
001998,2003,765000,0,0,0
002002,2003,345000,0,0,0
002002,2004,585000,0,0,0
002002,2005,884000,0,0,0
002002,2006,800000,0,0,0
002002,2007,945000,0,0,0
002002,2008,575000,40000,0,0
002002,2009,10000,0,0,0
002002,2014,360000,0,0,0
002002,2015,480000,60000,0,0
002002,2016,170000,0,0,0
002002,2020,30000,0,0,0
002008,2001,50000,0,0,0
002008,2002,90000,0,0,0
002008,2003,90000,0,0,0
002008,2004,50000,0,0,0
002008,2005,95000,10000,0,10000
002008,2006,70000,65000,20000,5000
002019,1999,200000,0,0,0
002019,2000,100000,0,0,0
002019,2001,205000,0,0,0
002019,2002,230000,0,0,0
002019,2003,225000,0,0,0
002019,2004,320000,0,0,0
002019,2005,240000,0,0,0
002019,2006,225000,0,0,0
002033,1999,70000,0,0,0
002033,2000,80000,0,0,0
002033,2001,245000,0,0,0
002044,1999,5000,0,0,0
002044,2000,10000,0,0,0
002044,2001,25000,0,0,0
002044,2002,60000,0,0,0
002044,2003,15000,0,0,0
002044,2004,5000,0,0,0
002044,2009,100000,0,0,0
002044,2010,160000,0,0,0
002044,2011,120000,0,0,0
002044,2012,120000,12000,0,12000
002044,2013,120000,0,0,0
002044,2014,120000,30000,0,30000
002044,2015,120000,50000,0,50000
002044,2016,200000,160000,0,20000
002070,1999,40000,0,0,0
002085,2000,5000,0,0,0
002085,2002,5000,0,0,0
002085,2005,20000,0,0,0
002085,2006,10000,0,0,0
002086,1999,1750000,0,0,0
002086,2000,2780000,5714.285714285714,0,0
002086,2001,2530000,0,0,0
002086,2002,2232209,16666.66666666666,0,0
002086,2003,2485000,0,0,0
002086,2004,2505000,0,0,0
002086,2005,2210000,0,0,0
002086,2006,2522000,0,0,0
002086,2007,2734000,140000,0,0
002086,2008,3700000,373750,0,28750
002086,2009,5790000,0,0,0
002086,2010,4305000,116200,116200,0
002086,2011,3182000,695500,160000,19166.66666666666
002086,2012,4150000,1136666.666666667,1136666.666666667,0
002086,2013,4216000,908333.3333333333,0,0
002086,2014,3910000,631083.3333333334,0,67083.33333333333
002086,2015,3267500,590020.8333333333,223333.3333333333,18687.5
002086,2016,2345000,0,0,0
002086,2017,3225000,300666.6666666666,0,0
002086,2018,3500000,245000,0,0
002086,2019,3030000,0,0,0
002086,2020,2870000,12500,0,12500
002111,1999,775000,0,0,0
002111,2000,1362713,0,0,0
002111,2001,1182456,0,0,0
002111,2002,1402909,0,0,0
002111,2003,1628165,342721.6666666666,0,0
002111,2004,2218605,170389.4285714286,0,0
002111,2005,799991,289994,289994,0
002111,2006,1115861,40000,0,0
002111,2007,1386616,0,0,0
002111,2008,690000,35000,35000,0
002111,2009,897000,0,0,0
002111,2010,918000,0,0,0
002111,2011,790000,0,0,0
002111,2012,830000,0,0,0
002111,2013,950000,0,0,0
002111,2014,890000,0,0,0
002111,2015,1580000,0,0,0
002111,2016,1220000,0,0,0
002111,2017,1520000,0,0,0
002111,2018,1660000,0,0,0
002111,2019,1680000,30000,0,30000
002111,2020,1665000,50000,0,50000
002136,1999,7706588,0,0,0
002136,2000,8365412,10666.66666666667,0,10666.66666666667
002136,2001,10039353,0,0,0
002136,2002,9726137,30116.88311688312,0,0
002136,2003,11485000,10000,0,0
002136,2004,11170000,400000,0,0
002136,2005,12320000,600000,0,0
002136,2006,15990000,700000,0,0
002136,2007,12377000,2061666.666666667,0,40000
002136,2008,19540000,4303650.793650794,13333.33333333333,338333.3333333333
002136,2009,18185000,905277.7777777778,26666.66666666666,21666.66666666667
002136,2010,21968250,664666.6666666666,116666.6666666667,68000
002136,2011,19596000,987777.7777777778,13333.33333333333,106666.6666666667
002136,2012,18490000,2633333.333333333,0,26666.66666666666
002136,2013,16653000,425833.3333333333,210833.3333333333,58333.33333333333
002136,2014,16223000,3246726.19047619,143333.3333333333,47500
002136,2015,14255000,740166.6666666666,213500,106666.6666666667
002136,2016,12575000,158000,38000,0
002136,2017,12637000,959603.1746031747,40000,45000
002136,2018,13428000,1966042.857142857,14000,30000
002136,2019,13186000,1545800,16000,0
002136,2020,12909000,1230000,96000,0
002146,1999,5737000,0,0,0
002146,2000,3796112,0,0,0
002146,2001,3978428,0,0,0
002146,2002,3423733,0,0,0
002146,2003,5833991,0,0,0
002146,2004,11339468,20000,0,0
002146,2005,11683104,0,0,0
002150,2001,200000,0,0,0
002150,2002,200000,0,0,0
002150,2003,150000,0,0,0
002150,2004,330000,0,0,0
002150,2005,355000,0,0,0
002150,2006,345000,0,0,0
002150,2007,605000,0,0,0
002175,1999,120000,34285.71428571428,0,0
002184,2002,60000,0,0,0
002184,2003,69600,23200,0,0
002184,2004,235600,84333.33333333333,0,0
002184,2005,340000,113333.3333333333,0,0
002184,2006,470000,156666.6666666667,0,0
002184,2007,515000,171666.6666666667,0,0
002184,2008,920000,299142.8571428572,0,0
002184,2009,1090000,333666.6666666666,0,0
002184,2010,1500000,339410.8114108114,0,0
002184,2011,2250000,323000,0,0
002184,2012,2230000,286111.1111111111,0,0
002184,2013,2210000,0,0,0
002184,2014,2440000,0,0,0
002184,2015,1890000,0,0,0
002184,2016,1080000,126488.0952380952,0,0
002184,2017,2280000,0,0,0
002184,2018,1455000,0,0,0
002184,2019,1575000,0,0,0
002184,2020,945000,117142.8571428571,0,0
002189,1999,2596700,449454.5454545455,0,0
002189,2000,1949000,313900,0,0
002189,2001,1925000,475714.2857142857,0,0
002193,1999,215000,0,0,0
002193,2000,210000,0,0,0
002193,2001,225000,0,0,0
002193,2002,205000,0,0,0
002193,2003,100000,0,0,0
002220,2020,250000,0,0,0
002222,2002,57500,0,0,0
002237,2003,140000,0,0,0
002237,2004,40000,0,0,0
002237,2005,25000,0,0,0
002237,2006,40000,0,0,0
002255,1999,120000,120000,120000,0
002255,2000,80000,80000,80000,0
002255,2001,60000,60000,60000,0
002259,2012,250000,250000,0,0
002259,2013,280000,223333.3333333334,0,0
002259,2014,390000,390000,0,0
002259,2015,125000,113125,0,113125
002259,2016,85000,79444.44444444445,0,12777.77777777778
002259,2017,200000,86000,0,0
002259,2018,850000,360000,0,0
002259,2019,190000,108181.8181818182,0,0
002259,2020,85000,45178.57142857143,0,0
002285,1999,9955000,0,0,0
002285,2000,10482500,55714.28571428571,25714.28571428571,0
002285,2001,10273310,0,0,0
002285,2002,11285000,10921.05263157895,2500,0
002285,2003,11910000,0,0,0
002285,2004,11490000,0,0,0
002285,2005,12315000,0,0,0
002285,2006,11272000,2424888.888888889,0,0
002285,2007,13594000,1570222.222222222,20000,0
002285,2008,21185000,3693636.363636363,10000,0
002285,2009,19190000,2736206.95970696,30000,0
002285,2010,20051000,4072063.492063492,45000,0
002285,2011,17480000,3005714.285714286,110714.2857142857,0
002285,2012,17240000,1537273.809523809,84000,0
002285,2013,16594425,1801322.344322345,8000,0
002285,2014,17920000,376307.6923076923,0,0
002285,2015,23101000,3757769.230769231,0,0
002285,2016,18060000,2638461.538461538,0,20000
002285,2017,17920000,3587576.923076923,0,34500
002285,2018,16240000,2082076.923076923,0,39000
002285,2019,15360000,2522714.285714286,0,39142.85714285714
002285,2020,14160000,1508714.285714286,0,48000
002290,1999,45000,12000,0,2000
002290,2000,65000,1250,0,1250
002290,2001,50000,38333.33333333333,0,15000
002290,2002,20000,8333.333333333332,0,8333.333333333332
002290,2003,175000,6500,0,6500
002290,2004,15000,0,0,0
002290,2005,120000,0,0,0
002290,2006,180000,0,0,0
002290,2007,95000,0,0,0
002290,2008,90000,0,0,0
002290,2009,105000,0,0,0
002290,2010,24000,0,0,0
002299,2002,40000,0,0,0
002299,2003,45000,0,0,0
002312,2008,80000,0,0,0
002312,2009,290000,0,0,0
002328,2000,5000,0,0,0
002328,2001,30000,30000,30000,0
002328,2002,60000,0,0,0
002328,2003,80000,0,0,0
002328,2004,80000,0,0,0
002328,2005,235000,180000,0,0
002328,2006,230000,190000,10000,0
002328,2007,5000,2500,2500,0
002328,2008,20000,10000,10000,0
002337,1999,10000,0,0,0
002337,2000,10000,0,0,0
002337,2001,10000,0,0,0
002337,2002,10000,0,0,0
002337,2003,10000,0,0,0
002337,2004,10000,0,0,0
002337,2005,5000,0,0,0
002337,2007,53000,16000,0,0
002337,2008,100000,39999.99999999999,0,0
002337,2010,115000,50750,0,0
002337,2011,115000,38333.33333333333,0,0
002337,2012,80000,23333.33333333333,0,0
002337,2013,120000,37000,0,0
002337,2014,120000,41000,0,0
002337,2015,100000,50000,0,0
002337,2016,100000,37500,0,0
002337,2017,112000,30000,0,0
002337,2018,118700,0,0,0
002393,2000,5000,5000,5000,0
002393,2002,340000,320000,0,0
002393,2003,870000,410000,0,220000
002393,2004,385000,325000,0,200000
002393,2005,310000,260000,0,20000
002393,2006,240000,240000,0,40000
002393,2009,210000,210000,20000,0
002393,2010,150000,150000,10000,20000
002393,2011,80000,80000,0,80000
002393,2012,80000,80000,0,80000
002393,2013,80000,80000,0,80000
002393,2014,150000,110000,0,20000
002393,2015,200000,200000,0,0
002393,2016,200000,200000,0,0
002393,2017,200000,133333.3333333333,0,0
002393,2018,200000,162500,0,0
002393,2019,200000,42500,0,0
002403,1999,4354000,835384.6153846155,0,0
002403,2000,5991000,933076.9230769231,0,0
002403,2001,8777000,511578.947368421,0,0
002403,2002,4084200,261052.6315789474,0,0
002403,2003,7066250,354666.6666666666,0,0
002403,2004,7566000,194285.7142857143,0,0
002403,2005,6890000,0,0,0
002403,2006,7891950,376363.6363636364,0,0
002403,2007,7571250,820000,0,0
002403,2008,5057520,888940,250000,92000
002403,2009,4670756,135000,80000,15000
002403,2010,4545000,295000,85000,50000
002403,2011,4261500,437500,100000,0
002403,2012,4421300,40000,0,0
002403,2013,3506000,55000,0,0
002403,2014,3243000,80000,0,80000
002403,2015,3395000,158000,0,36000
002403,2016,3355000,0,0,0
002403,2017,4145000,0,0,0
002403,2018,4310000,1276666.666666667,1276666.666666667,0
002403,2019,4580000,240000,240000,0
002403,2020,1410000,25000,0,20000
002435,1999,600000,0,0,0
002435,2000,375000,0,0,0
002435,2001,445000,0,0,0
002435,2002,570000,0,0,0
002435,2003,520000,0,0,0
002435,2004,460000,0,0,0
002435,2005,515000,0,0,0
002435,2006,410000,0,0,0
002435,2007,375000,10000,0,0
002435,2008,865000,82000,0,0
002435,2009,1255000,0,0,0
002435,2010,1190000,0,0,0
002435,2011,1540000,0,0,0
002435,2012,1360000,0,0,0
002435,2013,1410000,51111.11111111111,51111.11111111111,0
002435,2014,1520000,105555.5555555555,105555.5555555555,0
002435,2015,1695000,114444.4444444445,114444.4444444444,0
002435,2016,1710000,123333.3333333333,123333.3333333333,0
002435,2017,1840000,135555.5555555555,135555.5555555555,0
002435,2018,1710000,113333.3333333333,113333.3333333333,0
002435,2019,1750000,145833.3333333333,0,0
002435,2020,1760000,150000,0,0
002436,2009,10000,0,0,0
002436,2010,25000,0,0,0
002436,2012,30000,0,0,0
002436,2013,20000,5000,0,0
002436,2014,20000,15000,0,0
002444,1999,120000,0,0,0
002444,2000,65000,0,0,0
002444,2001,46000,0,0,0
002444,2002,180000,7500,0,0
002444,2003,550000,120000,0,0
002444,2004,375000,83333.33333333333,50000,0
002444,2005,450000,66666.66666666666,0,0
002444,2006,345000,66666.66666666666,0,0
002444,2007,210000,55833.33333333333,0,0
002444,2008,25000,10833.33333333333,0,0
002444,2009,35000,0,0,0
002444,2010,20000,0,0,0
002444,2011,20000,0,0,0
002444,2012,20000,0,0,0
002444,2013,20000,0,0,0
002444,2014,20000,0,0,0
002444,2015,20000,0,0,0
002444,2016,20000,2500,0,0
002444,2017,20000,0,0,0
002444,2018,40000,0,0,0
002444,2019,20000,0,0,0
002444,2020,20000,0,0,0
002448,1999,140000,12000,0,12000
002448,2000,160000,12000,0,12000
002448,2001,120000,27000,0,27000
002448,2007,40000,0,0,0
002448,2009,35000,0,0,0
002448,2010,5000,0,0,0
002448,2011,35000,6250,0,0
002448,2012,95000,1666.666666666667,0,0
002448,2013,155000,0,0,0
002448,2014,170000,0,0,0
002448,2015,160000,0,0,0
002448,2016,170000,0,0,0
002448,2017,250000,0,0,0
002448,2018,240000,0,0,0
002448,2019,510000,186000,0,186000
002448,2020,480000,96000,0,96000
002489,1999,180000,0,0,0
002489,2000,120000,0,0,0
002489,2001,40000,0,0,0
002490,1999,220000,0,0,0
002490,2000,725000,33750,0,0
002490,2001,702000,0,0,0
002490,2002,1049500,0,0,0
002490,2003,933000,0,0,0
002490,2004,1088000,50000,0,0
002490,2005,710000,95000,0,0
002490,2006,580000,60000,0,0
002490,2007,330000,48000,0,0
002490,2008,325000,42000,0,0
002490,2009,315000,59999.99999999999,0,0
002497,2010,110000,55000,0,0
002497,2011,120000,60000,0,0
002497,2012,120000,60000,0,0
002497,2013,70000,35000,0,0
002497,2014,5000,2500,0,0
002504,1999,1185000,0,0,0
002504,2000,1120000,0,0,0
002504,2001,1070000,0,0,0
002504,2002,1100000,0,0,0
002504,2003,1680000,0,0,0
002504,2004,1316000,0,0,0
002504,2005,1885000,0,0,0
002504,2006,2605000,68000,0,68000
002504,2007,2230000,0,0,0
002504,2008,1750000,0,0,0
002504,2009,1820400,0,0,0
002504,2010,1600192,0,0,0
002504,2011,1197854,0,0,0
002504,2012,1226349,0,0,0
002504,2013,1242914,0,0,0
002504,2014,1398892,0,0,0
002504,2015,1435820,0,0,0
002504,2016,1160000,0,0,0
002504,2017,930000,0,0,0
002504,2018,850000,0,0,0
002504,2019,1150000,0,0,0
002504,2020,1205000,23750,0,0
002536,2000,125000,0,0,0
002536,2001,375000,0,0,0
002536,2002,1195000,0,0,0
002536,2003,750000,0,0,0
002536,2004,160000,0,0,0
002536,2005,210000,0,0,0
002536,2006,277500,0,0,0
002536,2007,375000,0,0,0
002536,2008,295000,0,0,0
002536,2009,280000,0,0,0
002536,2010,270000,0,0,0
002536,2011,340000,0,0,0
002536,2012,360000,0,0,0
002536,2013,330000,0,0,0
002536,2014,310000,0,0,0
002536,2015,280000,0,0,0
002536,2016,280000,0,0,0
002536,2017,482500,0,0,0
002536,2018,572500,0,0,0
002536,2019,530000,0,0,0
002536,2020,630000,0,0,0
002538,2000,60000,0,0,0
002547,1999,2090000,147619.0476190476,0,53333.33333333333
002547,2000,2998620,0,0,0
002547,2001,1560000,0,0,0
002547,2002,1750000,0,0,0
002547,2003,2305000,0,0,0
002547,2004,1210000,0,0,0
002547,2005,625000,0,0,0
002547,2006,840000,0,0,0
002547,2007,1652250,230000,0,0
002547,2008,2074436,151875,0,151875
002547,2009,2713000,0,0,0
002547,2010,2873000,0,0,0
002547,2011,1903000,0,0,0
002547,2012,2073000,0,0,0
002547,2013,2723000,0,0,0
002547,2014,4113000,93758.92857142857,0,15187.5
002547,2015,6213000,1785166.666666667,0,0
002547,2016,6123000,835333.3333333333,0,0
002547,2017,7193000,1361000,0,0
002547,2018,9183000,1306630.952380952,0,0
002547,2019,10270000,1005833.333333333,0,20000
002547,2020,8875000,1771500,0,20000
002558,1999,1980000,231250,33750,0
002558,2000,1820000,196256.6844919786,29197.86096256685,0
002558,2001,845000,126923.0769230769,43076.92307692308,0
002558,2002,1600000,246153.8461538461,30769.23076923077,83076.92307692308
002558,2003,1520000,0,0,0
002558,2004,720000,0,0,0
002558,2005,540000,0,0,0
002558,2006,800000,12000,12000,0
002558,2007,1100000,181818.1818181818,72727.27272727274,109090.9090909091
002558,2008,778368,287263.5909090909,51818.18181818182,235445.4090909091
002558,2009,725885,24894.28571428571,0,24894.28571428571
002562,1999,40000,0,0,0
002574,1999,2999000,0,0,0
002574,2000,2865000,20000,0,20000
002574,2001,3495000,199111.1111111111,0,191111.1111111111
002574,2002,3173000,240416.6666666666,0,237916.6666666667
002574,2003,3221500,70000,0,50000
002574,2004,2969660,56000,0,20000
002574,2005,2766320,48500,0,12500
002574,2006,3773445,527071.4285714285,0,12500
002574,2007,4081402,1800834.714285714,0,40000
002574,2008,5413173,2516958.333333333,30000,1083983.714285714
002574,2009,6230241,1272001.933333333,43333.33333333333,554382
002574,2010,5709375,1073573,16666.66666666666,911073
002574,2011,5435516,2037953,0,2037953
002574,2012,5555251,1745523.9,40000,1511523.9
002574,2013,4490926,442797.5,0,442797.5
002574,2014,4073844,1678202.696736597,20000,1648132.766666667
002574,2015,3782687,1890422,0,1749088.666666667
002574,2016,3430981,1523269.2,0,1460269.2
002574,2017,2983666,1039163.766666667,0,910830.4333333333
002574,2018,2651745,1539204.833333333,0,1399204.833333333
002574,2019,2795846,349641,0,349641
002574,2020,2834742,674118.2380952381,0,674118.238095238
002581,2010,15000,0,0,0
002581,2011,40000,0,0,0
002581,2012,10000,0,0,0
002593,2017,245000,245000,0,245000
002593,2018,130000,130000,0,130000
002593,2019,80000,80000,0,80000
002593,2020,110000,110000,0,110000
002596,1999,10000,0,0,0
002596,2000,80000,0,0,0
002596,2001,80000,0,0,0
002596,2002,80000,0,0,0
002596,2003,80000,0,0,0
002596,2004,305000,0,0,0
002596,2005,222000,0,0,0
002596,2006,260000,0,0,0
002596,2007,365000,0,0,0
002596,2008,250000,0,0,0
002596,2009,165000,0,0,0
002596,2010,170000,0,0,0
002596,2011,160000,0,0,0
002596,2012,200000,0,0,0
002596,2013,200000,0,0,0
002596,2014,200000,0,0,0
002596,2015,230000,0,0,0
002596,2016,310000,0,0,0
002596,2017,320000,0,0,0
002596,2018,450000,0,0,0
002596,2019,360000,0,0,0
002596,2020,810000,0,0,0
002615,2008,105000,0,0,0
002620,2005,10000,3333.333333333333,0,0
002628,1999,100000,0,0,0
002628,2000,80000,0,0,0
002628,2001,5000,0,0,0
002628,2002,5000,0,0,0
002628,2017,10000,5000,0,0
002628,2018,40000,30000,10000,0
002663,1999,100000,0,0,0
002663,2000,40000,0,0,0
002663,2001,60000,0,0,0
002663,2002,75000,1481.481481481481,0,0
002663,2003,110000,0,0,0
002663,2004,95000,0,0,0
002663,2005,50000,0,0,0
002663,2006,32000,0,0,0
002663,2007,20000,1714.285714285714,0,1714.285714285714
002663,2008,124484,28621,0,28621
002663,2009,170000,28571.42857142857,0,28571.42857142857
002663,2010,267000,4285.714285714285,0,4285.714285714285
002663,2011,195000,0,0,0
002663,2012,95000,2500,0,2500
002663,2013,590000,113333.3333333333,0,113333.3333333333
002663,2014,150000,19166.66666666666,0,19166.66666666666
002663,2015,550000,4000,0,4000
002663,2016,165000,0,0,0
002663,2017,204000,26800,0,26800
002663,2018,230000,42500,0,42500
002663,2019,100000,0,0,0
002663,2020,215000,0,0,0
002710,2010,30000,0,0,0
002710,2011,120000,0,0,0
002710,2012,120000,0,0,0
002710,2013,130000,0,0,0
002710,2014,170000,0,0,0
002710,2015,150000,0,0,0
002710,2016,220000,0,0,0
002710,2017,570000,0,0,0
